Farmer ID,CropArea_Ha,YearName,MonthNumber,WeekNumber,QuantityKg
1289,0.2993,2022,11,45,19.2
2560,0.2883,2019,8,32,122.8
17856,0.1054,2023,1,2,9.4
17371,0.0949,2023,12,49,23.5
730,0.3285,2023,6,22,12.8
2775,0.4711,2021,7,31,9.2
15621,0.2542,2019,7,28,54.1
1271,1.2119,2022,8,32,322.7
1348,0.4231,2023,10,40,49.8
547,0.4711,2022,8,33,253.4
823,0.2,2023,5,21,198.2
1362,2.55,2019,11,47,176.7
2471,0.5312,2020,12,50,22.3
17078,1,2022,9,38,16.1
548,0.4173,2019,1,1,6
17373,0.1576,2022,3,10,34.2
17200,0.1641,2022,9,37,6.7
1659,0.4079,2022,1,3,69.7
2646,0.5581,2021,2,6,26.1
547,0.4711,2020,7,30,60.7
1563,0.3406,2019,3,13,12.6
17881,0.1456,2020,1,3,12.8
1401,0.4614,2019,6,25,17.7
594,0.0218,2020,5,23,45.4
2622,0.4129,2022,11,49,84.3
1914,0.5449,2022,2,8,62.5
1827,0.3789,2022,1,6,66.9
15675,0.1777,2021,7,28,11.7
17286,0.0978,2022,12,50,74.3
15592,0.2764,2019,2,6,16.9
15544,0.1028,2020,9,40,48.9
2224,0.1512,2021,1,5,95.3
594,0.0218,2022,6,26,152.1
17400,0.1048,2023,7,29,154.7
17040,0.1857,2019,7,28,22.3
975,1.3515,2022,3,11,141.5
841,1,2020,3,13,23.7
1679,0.2733,2020,11,49,16.1
2426,0.3966,2021,9,38,23.8
2162,1.4484,2023,10,44,1088.6
17326,0.6322,2020,4,14,183.6
2714,0.4989,2019,2,5,68
2814,0.5536,2021,2,9,66.9
482,0.5125,2023,10,43,27.9
15631,0.2009,2022,11,45,93.8
931,0.5644,2021,10,45,25.3
518,2.194,2022,12,51,155.5
1324,0.268,2023,2,8,26.1
2758,0.3,2020,8,31,15.5
1990,5.37,2019,1,4,438
1140,1.1554,2023,12,49,121.7
2296,0.5529,2020,9,39,39
1979,0.9573,2022,3,14,62.2
687,0.2992,2022,10,43,33.2
17031,0.1094,2020,10,42,30.6
2710,0.6257,2019,5,22,79.4
964,0.8135,2021,2,8,49.8
2690,0.2317,2021,11,47,42.7
2575,0.1187,2021,12,52,7.1
1142,0.3061,2022,6,27,14
1979,0.9573,2023,4,18,17.3
909,1.5575,2020,10,44,441.2
1337,0.3155,2020,6,24,87.3
2663,0.2864,2019,7,29,132.5
1049,0.7424,2022,7,28,121.3
1746,0.6658,2023,3,9,48.7
1392,1.2237,2023,9,39,70.9
1763,0.2118,2019,3,10,134.1
1994,0.4545,2020,10,41,149.7
2713,0.2656,2021,5,19,50.6
21173,0.3238,2023,4,13,36.8
2764,0.1875,2020,11,46,60.5
1118,2.726,2020,11,45,28.2
2435,0.2943,2019,9,39,121.5
1030,0.1765,2021,1,3,8.9
1910,0.2227,2021,12,51,209.4
2192,0.9539,2022,9,37,115.5
924,1.184,2019,4,16,12.1
17849,0.3661,2020,6,27,52.6
1427,0.3653,2019,12,53,19.5
17073,0.2757,2021,8,32,110.2
710,0.7485,2023,8,33,27.4
1205,1.7154,2019,3,11,318.9
2264,0.4433,2022,11,47,181.9
2152,1.1803,2019,10,41,82.9
2203,0.3498,2023,10,40,44.2
755,0.2934,2019,6,24,106.8
2421,1.3241,2020,8,32,66.2
1966,0.1239,2023,12,48,3.2
1045,0.5985,2023,6,25,189
17862,0.4136,2023,4,17,58
1310,0.2329,2023,2,7,79.1
1327,0.7936,2019,2,8,30.6
907,0.2523,2022,3,11,47.4
2426,0.3966,2019,8,35,128.5
1476,0.1597,2021,4,17,73.5
15535,0.245,2022,12,49,83
2683,0.4737,2022,2,8,163
15693,0.5,2020,2,8,69.7
1972,0.5666,2022,7,27,20.4
2066,2.1592,2022,3,13,109.1
17303,0.1334,2022,3,11,68.6
1857,0.2234,2020,3,10,171.3
17215,0.186,2023,4,16,5.8
2775,0.4711,2023,9,37,11.2
2401,0.6596,2020,12,51,74.5
831,1.0572,2022,8,33,180.6
2111,0.258,2020,2,7,41.3
798,0.0631,2020,11,48,64.1
15616,0.2637,2021,11,45,17.8
1721,1,2022,7,30,49.4
1884,0.5608,2023,8,32,317.7
2340,1.1804,2023,2,5,269
871,0.4356,2020,11,47,231.5
800,0.257,2023,5,22,65.7
2774,0.22,2023,7,29,60.8
513,0.8094,2019,5,20,152.7
16671,0.1847,2020,6,25,24.7
1766,0.6418,2021,10,42,159
2306,0.4655,2023,12,53,10.3
1429,0.2224,2019,1,2,38.3
1776,0.8236,2020,9,36,103.3
2738,0.2803,2021,5,21,29.7
2356,0.1364,2019,4,17,39.9
1104,0.87,2023,12,50,64.4
1864,0.3217,2022,9,39,249.2
1372,0.2991,2023,12,53,18.3
17208,0.2998,2023,10,40,42.1
15617,0.0842,2023,7,28,85.2
891,0.3134,2020,9,36,61.1
909,1.5575,2023,12,49,248.7
15679,0.543,2022,5,19,97
16671,0.1847,2022,11,47,12.6
15681,0.1231,2022,11,48,10.1
951,0.9085,2022,10,44,191.7
572,0.3887,2023,9,39,34
2766,0.2,2021,8,35,33.6
558,1.1968,2021,2,6,149.4
1949,0.11,2021,9,37,28.4
937,0.5527,2022,10,43,99.9
2522,0.8,2021,9,36,31.8
834,1.5,2019,7,27,36.1
2494,1.5702,2023,6,26,425.7
872,0.8,2022,3,11,25.3
1714,0.4821,2019,12,49,25.4
1734,5.3954,2023,9,38,94.7
496,0.8056,2022,4,15,20.6
17080,1.6082,2023,1,3,71.7
1776,0.8236,2023,8,34,5.4
890,1.2041,2019,12,53,62.3
1440,0.2345,2022,2,9,97.6
15634,0.114,2020,8,33,57
2591,0.4839,2021,1,5,164.2
2779,0.1819,2022,6,24,57.4
2719,0.3017,2019,5,20,20.9
1087,0.4938,2020,2,5,12.5
2799,0.049,2021,4,17,6.8
1931,0.1729,2023,6,25,30.9
1109,0.2633,2023,11,47,109.4
1964,1.1553,2023,2,7,72.6
2798,0.3743,2019,12,53,29
2806,0.1442,2021,12,52,39.8
1803,0.8059,2022,3,12,107.4
2485,0.2064,2023,3,12,23
1094,2.1984,2020,7,31,52.5
15649,0.0608,2023,12,49,17.7
954,2.492,2019,11,48,548.8
1721,1,2020,6,27,6.7
1443,0.4814,2021,2,6,108.8
567,0.3435,2021,9,39,65.7
2435,0.2943,2019,7,31,133.2
2600,0.4869,2023,2,7,10.7
831,1.0572,2020,7,30,217.8
2493,0.2424,2020,2,8,104
15592,0.2764,2020,3,14,3.4
2696,0.2714,2023,6,23,31.9
17288,0.3399,2023,4,15,92.3
2416,0.3514,2021,11,45,38.6
17836,0.1227,2022,5,22,11.4
1610,0.6082,2020,9,39,269.6
1729,0.1972,2023,10,41,55.9
564,0.3045,2019,10,41,19.6
683,3.5,2020,6,24,242.4
17187,0.4603,2023,7,31,8.7
16449,0.3649,2019,12,50,217.4
2074,0.0363,2021,8,36,38.3
1951,0.5,2022,4,18,17.4
744,0.1216,2020,12,51,85.9
15644,0.2849,2019,7,27,280.8
17845,0.5696,2020,3,11,75.8
734,0.4389,2023,5,19,258
601,0.7063,2020,10,42,38.4
709,1.0422,2023,9,37,148.2
15862,0.1924,2019,9,39,3
17268,0.2004,2022,12,52,49.9
663,0.7461,2023,11,47,6.6
1943,0.3527,2022,11,46,108
17392,0.09,2023,1,3,16.2
2791,0.5679,2021,11,45,20.9
1285,0.1787,2022,7,29,126.2
1717,0.4413,2019,6,24,133
2133,0.5552,2021,7,28,157.3
2375,0.3316,2019,10,41,41.7
17234,0.8992,2022,10,44,71.4
2681,4,2022,8,33,48.8
548,0.4173,2020,3,13,42.2
1400,1.3582,2019,11,48,343.4
17215,0.186,2020,4,14,14.3
17125,0.3332,2022,10,43,49.2
17203,0.4395,2023,1,4,63.9
15550,0.162,2022,2,10,9.3
16631,0.6834,2019,12,49,837.6
1193,0.4723,2022,10,44,71.5
594,0.0218,2022,7,30,49.4
562,1.3,2021,7,31,80.1
1184,0.9757,2020,3,13,300.2
905,0.6566,2021,11,48,217
2093,1.091,2020,4,17,476.7
1700,0.3284,2022,5,19,168.4
937,0.5527,2021,5,22,89.2
1752,1,2020,10,41,77.7
2461,0.0652,2023,4,17,56.9
1414,0.4573,2019,11,48,26.3
2593,0.5689,2021,4,16,205.4
2208,0.4,2020,3,12,49.7
1445,0.193,2020,3,11,13.2
2683,0.4737,2020,1,3,253
905,0.6566,2023,12,51,62.1
2131,0.3869,2019,11,45,93.4
686,0.4235,2020,8,33,44
2555,1.2,2019,10,42,21.6
1021,0.1877,2020,4,14,113.1
1959,0.8794,2022,2,7,225.3
1527,0.4372,2021,2,8,54.1
2357,0.3018,2023,8,33,201
2365,0.3174,2022,7,30,12.5
21503,0.3717,2023,12,53,16.5
17339,0.2969,2020,9,37,61.2
1320,0.3839,2021,11,45,86.7
2792,0.7225,2020,1,1,39.8
1436,0.3295,2023,12,49,15.2
1504,2.382,2023,3,9,264.3
17079,0.157,2021,2,9,8.7
1389,0.3644,2023,4,14,92.7
2022,0.2995,2023,12,52,88.7
641,0.1222,2023,2,6,94.1
2710,0.6257,2023,7,27,175.9
931,0.5644,2021,7,27,51.8
638,1.3586,2021,6,27,129.2
2295,0.1686,2020,8,32,65.3
15549,0.169,2022,8,33,57.8
484,0.525,2020,4,18,39.5
552,0.4149,2020,5,20,208.1
19274,2,2022,11,46,104.5
484,0.525,2022,5,21,104.9
2644,0.2547,2020,10,43,15.8
2342,0.6624,2020,6,25,133.2
2494,1.5702,2022,3,13,111.3
696,0.9287,2021,11,49,21.3
1118,2.726,2021,7,30,211
887,0.7852,2020,1,1,33.8
1870,0.2285,2021,5,22,37.8
1071,0.1839,2021,9,37,74.9
17392,0.09,2022,7,30,62.1
17117,2.5,2023,12,51,30.7
2079,0.0123,2021,6,23,7
2652,0.5976,2023,2,5,29.5
1938,0.2191,2021,6,24,66.1
17091,0.2942,2023,2,5,26.5
563,0.1507,2021,5,23,16
638,1.3586,2023,7,30,404.8
21200,0.2429,2023,11,48,29.2
2036,0.0457,2020,6,26,15
1938,0.2191,2019,5,21,28.3
17287,0.1943,2021,5,21,37.3
1613,0.3672,2020,3,14,23.8
1482,0.7812,2019,12,50,183.2
2126,0.3236,2021,4,16,74.2
1142,0.3061,2020,2,6,9.7
2086,4.4557,2021,11,49,5.2
17032,0.3089,2022,12,52,59.5
17041,0.4377,2021,9,38,52.9
1854,1.5257,2023,2,7,60
17367,0.1927,2020,7,30,43.6
2254,1.2,2019,8,31,53.2
15590,0.1144,2022,7,29,25.6
16947,0.8456,2021,8,32,18
1348,0.4231,2021,9,38,23.5
17881,0.1456,2023,10,41,14.2
17078,1,2023,10,42,45.5
1141,0.238,2021,6,26,23.7
1269,0.1741,2019,10,41,165.1
2599,0.3724,2020,6,26,16.8
1509,0.5776,2021,6,26,340.5
17848,0.6947,2020,11,47,37
2778,0.4262,2020,9,38,271
1893,0.4897,2022,10,43,141.3
890,1.2041,2019,6,26,160.5
937,0.5527,2020,11,48,97.8
924,1.184,2020,6,25,365.2
1639,0.5653,2023,5,22,105.7
1912,0.4471,2020,10,40,85
1148,0.2758,2022,1,4,40.4
1531,0.5179,2023,7,31,58.9
2189,0.7094,2023,12,48,10.5
17206,0.0983,2020,1,4,20.2
2760,1.058,2022,4,16,87.5
2155,0.4172,2020,12,51,136.4
1159,0.3964,2021,11,46,30.8
2556,0.5753,2019,9,40,21.3
2446,0.4071,2019,3,13,9.9
2304,0.3235,2020,11,47,140.1
1576,0.4044,2021,8,32,32
2403,1.1941,2022,3,10,12
15589,0.6323,2021,11,48,18.8
1742,0.9601,2020,3,12,27.8
19256,1.1225,2021,2,6,80.3
2689,0.9771,2020,11,49,137.1
15638,0.3311,2019,5,19,43.8
1372,0.2991,2023,6,23,141.5
2426,0.3966,2020,10,44,428.1
808,0.0308,2022,2,8,57.5
1662,0.8634,2021,1,3,1276.4
17082,1.1406,2022,1,6,20.6
17307,0.5,2023,6,23,43.2
938,9.3788,2020,1,2,2271.3
675,0.2469,2019,9,37,51.2
1239,0.1249,2022,11,49,30.5
1117,2.5784,2019,11,47,1647.8
1139,0.9438,2020,11,45,77.1
979,0.2286,2020,4,18,21.5
17373,0.1576,2021,1,1,5.2
15029,0.2642,2023,9,37,78
17201,0.113,2022,4,17,11.4
1055,2.1183,2020,3,11,330.5
770,0.7837,2020,12,52,283
15033,0.388,2022,12,53,108.4
2425,0.174,2020,9,37,12.6
17257,0.169,2022,8,35,24.7
887,0.7852,2021,3,10,79.2
1284,0.4765,2021,7,28,55.6
1385,0.5385,2023,1,4,97.9
764,0.1345,2019,5,19,47.9
506,0.1918,2022,3,10,126.9
1117,2.5784,2021,12,50,1948.1
2390,0.5305,2020,4,18,14.5
1105,0.4761,2023,5,19,132
1372,0.2991,2019,8,34,46.2
578,0.1877,2020,6,24,151.8
1509,0.5776,2023,6,24,213.9
2070,1.0566,2020,12,49,87
1972,0.5666,2023,6,23,60.2
873,0.1199,2023,12,50,54.8
2725,0.2155,2019,4,14,147.8
2043,0.4966,2020,1,3,47.2
17308,0.1262,2023,7,30,61.5
552,0.4149,2022,3,14,31.1
2338,0.3626,2021,4,18,208.3
17817,0.257,2019,10,44,24.5
2764,0.1875,2019,12,52,23.5
2806,0.1442,2021,6,25,69.6
825,3,2022,11,48,312.3
2773,0.3711,2019,10,41,13
942,0.1219,2020,9,38,24.4
1141,0.238,2023,7,29,102.5
17079,0.157,2019,4,15,41.9
16953,0.4149,2021,8,36,30.7
2189,0.7094,2021,12,53,166.7
2521,0.0426,2020,11,46,14.8
17868,0.475,2022,10,42,13.8
17118,0.5889,2021,3,14,6.4
2057,0.8984,2022,8,36,190
15615,0.1552,2022,1,4,23.9
1305,0.6818,2022,10,44,131
501,2.2364,2019,4,15,159.2
687,0.2992,2023,9,37,110
936,0.521,2020,6,23,202.2
1442,1.4009,2019,8,34,22.7
17032,0.3089,2019,9,40,48.7
21543,0.2079,2023,12,51,42.1
2389,0.1052,2020,7,27,5.9
2663,0.2864,2021,5,23,15.2
1765,0.4289,2022,1,3,113.4
512,1.5442,2021,1,2,218.3
15585,0.105,2023,4,15,84.4
1935,0.1399,2021,2,6,126.2
1935,0.1399,2020,2,8,53
892,0.0849,2022,7,30,68.1
641,0.1222,2019,10,41,94.1
1020,0.6093,2020,11,45,9.1
17065,0.1,2020,5,20,125.6
16630,0.6972,2020,2,6,152.2
902,3.9452,2023,3,12,187.5
1440,0.2345,2021,10,41,105.3
1376,0.2412,2019,10,43,19.3
1857,0.2234,2023,9,39,41.1
1133,3.5,2020,5,21,355.4
1755,2.2274,2019,1,3,217.3
2338,0.3626,2021,3,11,91.2
812,0.907,2023,12,52,70.7
561,0.9678,2023,7,30,91.6
2066,2.1592,2023,1,2,159.9
2589,1.0182,2021,8,33,287
15555,1,2022,3,12,41.2
1969,0.8793,2021,4,18,61.2
17203,0.4395,2019,10,41,119
910,1.285,2021,9,38,42.4
726,4.5382,2022,11,45,573.7
941,0.1123,2020,9,38,11
17406,1,2023,6,26,28.2
1365,0.1082,2022,9,38,48.3
762,0.2014,2020,6,26,59.2
15586,0.8941,2023,4,15,700.5
897,0.3031,2021,4,15,95.7
966,0.4823,2023,2,7,110.6
17246,0.238,2020,9,38,116.7
2391,0.3252,2021,1,1,35.9
1158,0.3783,2021,9,39,34.6
17375,0.1924,2019,7,27,3.2
1441,0.3954,2019,8,34,19.8
15586,0.8941,2021,3,12,120.9
21153,1.1297,2023,8,35,117.2
2634,0.5343,2021,8,32,49.4
17371,0.0949,2019,10,44,15.3
1899,0.1948,2023,6,24,45.5
1108,0.5545,2022,5,19,145.1
682,0.5504,2021,5,19,270.2
2749,0.05,2022,4,18,33.7
2723,0.8361,2019,11,45,602
505,0.9495,2020,2,7,83
2516,0.506,2020,2,7,25.2
503,0.5802,2019,11,44,68.9
19270,1.5194,2023,8,32,87.6
15099,0.2782,2022,9,39,11.5
2552,4.4067,2022,12,53,354.7
1886,0.1,2023,1,1,29.1
17858,0.1405,2021,8,36,78.1
1107,0.6722,2023,12,48,5
825,3,2019,1,2,39.5
1197,0.8171,2020,8,32,75.6
1574,0.9111,2021,5,21,121
607,2.8,2022,12,49,128.2
1104,0.87,2022,8,36,94.9
738,0.2592,2021,12,52,76.5
2769,0.1691,2021,8,34,33.4
19265,0.2112,2020,12,53,49.3
15556,0.1044,2020,9,38,15.5
1699,0.2311,2020,6,27,103.1
16546,0.2557,2023,5,19,20.1
2394,0.1425,2021,10,44,16.5
14935,0.3653,2023,6,24,93.8
2202,0.5982,2020,8,33,188.1
2663,0.2864,2023,4,14,75.8
2647,0.2652,2019,12,52,139.9
17037,0.0843,2019,12,52,21.9
2330,0.5,2023,11,47,104.4
899,0.0472,2019,7,30,14
1876,0.6637,2019,10,40,58.5
2140,0.4549,2022,8,33,63.2
1723,0.2907,2021,1,4,130
936,0.521,2022,8,33,86.8
1352,0.6812,2020,3,12,2.3
17125,0.3332,2020,11,48,25.5
17307,0.5,2022,11,46,83
15650,0.8057,2020,3,13,311
762,0.2014,2022,7,29,88.2
912,0.3038,2019,12,53,93.6
17267,0.0779,2022,2,8,15.7
2561,0.5136,2021,5,22,85.7
1020,0.6093,2019,5,20,90.2
17092,0.1451,2020,1,5,22.6
2240,0.3861,2020,2,6,42.8
17395,0.48,2020,6,23,64.1
1355,0.3638,2021,1,4,9.8
2689,0.9771,2019,9,37,452.4
980,0.4053,2019,12,53,11
1692,0.1974,2022,1,4,10.7
2179,2.3557,2022,12,52,1023
2107,0.0345,2023,9,36,8.8
17314,0.0451,2020,10,40,13
15609,0.1221,2020,7,28,12
1249,0.45,2023,5,22,78.4
609,0.2085,2023,3,12,30.1
2394,0.1425,2019,8,34,11.6
17111,0.1624,2020,6,25,14.4
2165,0.1919,2019,10,42,95.2
1069,0.8,2019,1,5,55
2310,0.2,2019,10,42,61.1
1710,0.3618,2021,11,45,65.3
886,0.1298,2022,5,22,130.3
1575,0.4595,2020,4,16,24.1
17344,0.0891,2020,8,34,25.5
1521,0.2323,2020,5,19,56.3
516,2.3839,2022,5,22,58.6
2048,0.3836,2021,9,36,12.6
1837,0.2822,2020,8,32,100.1
1600,0.2767,2021,2,7,34.3
17282,0.134,2021,10,40,22.2
17376,0.1531,2022,11,46,35.7
644,2.4,2020,9,37,4.7
15427,0.3544,2021,10,42,64.7
15642,0.0394,2019,8,35,11.5
979,0.2286,2023,6,23,11.2
2389,0.1052,2019,10,44,99.8
1010,0.1716,2022,6,23,20.6
1911,0.1,2022,4,14,9.8
635,0.1116,2022,8,33,55.4
2394,0.1425,2021,9,37,46.2
897,0.3031,2021,5,22,53.1
2251,0.2995,2019,3,13,327.3
1074,0.1842,2019,12,52,57.7
1905,0.2,2020,8,32,4.9
1535,0.6537,2019,7,31,271
1222,0.3153,2020,2,7,51.7
2240,0.3861,2020,3,13,33.8
1892,0.694,2021,3,11,128.6
17213,0.2368,2019,7,28,39.9
2223,0.4232,2020,5,22,81
2826,23.679,2020,7,31,3064.1
1229,0.243,2020,4,15,99
1021,0.1877,2021,6,23,106.8
2183,1.0617,2023,1,2,308.4
1169,0.1835,2023,1,1,109.9
1316,0.1171,2022,9,38,89.1
1910,0.2227,2021,6,24,144.5
17107,1.1066,2023,10,44,18.2
1433,0.3183,2019,6,26,39.3
1972,0.5666,2021,8,36,11.3
1838,0.2143,2020,9,39,12.2
1841,1.0503,2022,8,33,33.2
2284,0.3146,2022,4,14,9.5
15549,0.169,2023,10,42,74.4
1230,0.5161,2019,1,4,71.1
17345,0.3918,2020,5,23,33.5
675,0.2469,2023,5,21,71.7
2139,0.2904,2022,8,33,113.1
17282,0.134,2019,9,37,19.6
2600,0.4869,2020,11,48,203.1
1233,0.7784,2020,12,51,44.9
15641,0.4546,2019,7,28,23
2168,0.7278,2023,11,48,73.1
852,0.531,2021,12,51,81.8
967,0.2297,2019,6,23,41.5
19259,0.0634,2020,12,49,11.9
1724,0.3526,2023,1,2,53.8
1778,0.6898,2019,1,2,72.4
2245,1,2021,9,39,13.3
1495,2.0267,2021,2,7,282.1
975,1.3515,2022,5,22,48
1991,0.4693,2019,1,4,13.1
560,0.7105,2021,11,47,117.5
727,0.1264,2021,10,40,12.8
1327,0.7936,2019,8,35,19.5
15065,0.2327,2023,7,29,115.8
1876,0.6637,2021,12,50,100.6
2398,1.9472,2023,10,40,49.1
2023,0.2628,2023,4,14,58.7
2029,0.0645,2021,3,12,82.3
2078,0.7242,2020,6,25,126.6
2401,0.6596,2019,10,42,18.6
558,1.1968,2023,3,9,179.7
1846,0.3393,2023,7,27,116.8
1934,0.2106,2020,6,27,60.2
1323,0.1272,2021,5,21,79.4
2176,1.0724,2022,4,16,261.6
2091,0.3271,2020,11,45,55
1313,0.6188,2020,2,7,32.9
1885,0.1387,2020,4,14,139
606,0.0976,2020,11,46,161.1
2137,0.5924,2020,11,49,60
1277,0.2333,2022,5,22,31
1876,0.6637,2019,11,47,440.6
1103,0.0586,2023,1,1,133.4
17041,0.4377,2020,10,44,30
1389,0.3644,2020,1,3,53
1943,0.3527,2019,9,38,94.8
17395,0.48,2023,4,14,84.3
845,1,2020,6,23,97
21145,0.308,2023,7,29,13.1
752,0.1655,2022,6,27,65.2
15637,1.0884,2021,7,30,195.6
18578,0.2819,2022,7,31,44.9
2114,0.5231,2020,4,17,17.7
2168,0.7278,2022,3,12,84.8
16453,2,2022,3,11,174.8
1128,0.225,2020,8,32,21.3
15601,0.2424,2021,1,4,30.2
558,1.1968,2020,1,4,1033.6
480,0.1385,2019,7,30,115.1
15604,0.3017,2023,8,35,16.1
2766,0.2,2019,8,33,21
885,0.8678,2020,8,32,113.6
2806,0.1442,2023,10,42,12.2
2245,1,2020,1,3,29.7
1692,0.1974,2019,12,49,9.3
1119,0.0795,2022,7,28,47.2
1752,1,2022,12,51,87.8
17054,0.3,2023,4,17,19.6
1935,0.1399,2019,8,34,90.5
866,0.1101,2019,10,40,9.1
515,4.385,2019,12,49,887.8
1989,0.9825,2020,2,6,39.4
1400,1.3582,2019,11,45,100.9
2523,0.9351,2022,7,31,17.3
2147,0.4048,2022,9,37,38
15096,0.5,2020,11,46,10.6
2326,0.934,2022,5,21,40.2
1593,0.1676,2021,10,41,131.7
15649,0.0608,2019,8,32,32.9
17842,0.097,2020,8,32,33.4
17260,0.1906,2023,11,48,63.7
16671,0.1847,2019,6,24,12.1
2690,0.2317,2019,9,37,39.2
17413,0.4794,2020,10,43,30.2
17855,0.1152,2020,3,13,25.1
17039,0.2681,2022,7,29,69.2
850,0.2088,2020,2,8,111.3
2120,0.444,2022,12,51,463.2
15535,0.245,2020,2,7,134.3
17307,0.5,2021,2,6,15.6
1679,0.2733,2019,9,37,30.2
2237,0.8231,2021,8,35,26.1
931,0.5644,2020,8,33,41.1
1139,0.9438,2022,12,51,213.9
542,0.4036,2019,4,15,12.5
17369,0.4029,2021,4,18,131.5
2644,0.2547,2019,8,31,83.3
715,0.2555,2023,10,41,24.3
17269,0.3749,2023,9,37,394.2
17826,0.6601,2020,5,22,5.7
888,2.0723,2020,10,41,124.3
17296,1.2056,2020,8,31,22.7
15099,0.2782,2021,7,27,24.5
2812,0.5692,2019,8,34,48.9
1836,2.959,2021,10,41,93.5
1686,1.7594,2019,9,37,65.6
17326,0.6322,2021,6,26,13
975,1.3515,2021,1,2,78
2390,0.5305,2022,4,16,34
17208,0.2998,2023,8,32,85.6
661,0.6394,2023,1,2,181.7
15653,0.052,2022,9,37,42.7
959,0.4109,2019,5,19,509.8
911,0.1827,2022,4,16,20.4
921,2.005,2019,10,40,205
1994,0.4545,2021,12,53,22.6
2028,0.23,2022,12,52,24.5
2674,2.9,2022,1,3,19.9
1374,0.8845,2019,3,10,31.7
16547,0.168,2019,11,46,60.2
857,0.7773,2019,4,14,12.4
1292,0.488,2021,12,50,175.4
17125,0.3332,2021,5,19,25.7
911,0.1827,2020,3,13,30.9
1343,0.7027,2022,1,4,37.9
803,0.1759,2021,11,47,65.6
2402,0.6185,2019,9,38,36.1
1129,0.1842,2022,5,22,100.3
2705,3.9573,2019,3,10,867.7
2748,0.4234,2023,10,43,201
1903,0.2793,2021,4,16,30.9
2654,0.6008,2021,7,28,13.8
2308,0.2709,2022,12,53,5.7
1886,0.1,2022,1,4,55.1
21174,0.1822,2023,3,13,120.2
871,0.4356,2022,11,49,127.5
2211,0.1765,2020,3,10,145.4
1881,0.4533,2023,4,15,726.8
15572,0.4811,2019,4,17,8.6
2694,1.0059,2023,11,46,465.1
773,1.1603,2022,7,27,20.8
1841,1.0503,2023,11,48,22.2
1945,0.08,2019,2,9,26
17345,0.3918,2022,4,15,66.3
2696,0.2714,2020,1,4,33.3
17214,0.3524,2019,6,24,74.1
15568,0.1091,2023,2,6,47.7
716,0.0553,2020,2,6,61.5
2131,0.3869,2020,11,46,321.2
17344,0.0891,2021,4,16,43.8
1651,0.1188,2021,11,47,34.4
1876,0.6637,2022,3,11,328.7
1949,0.11,2023,9,35,67.9
2751,0.2136,2019,10,41,13.9
1094,2.1984,2022,12,53,101.1
2288,0.4624,2021,2,8,155.5
17039,0.2681,2021,6,27,41.7
2488,1.9928,2020,3,11,192.1
1283,0.2166,2021,11,47,18.2
17306,0.3792,2021,9,37,28.8
901,1.4308,2021,3,13,377.4
1365,0.1082,2023,7,27,56.3
2416,0.3514,2019,6,23,51.4
15865,2.3356,2019,10,42,76
15601,0.2424,2020,12,51,37.8
1970,0.0962,2020,6,27,20.3
559,0.4,2019,11,44,11.4
17102,0.2012,2020,12,49,27.2
2050,0.6374,2022,12,52,61.6
2210,1.7693,2020,10,41,353.1
2760,1.058,2021,5,20,108.5
1916,0.6997,2019,8,33,176.7
943,3,2022,7,29,27.7
1117,2.5784,2020,11,48,2557.7
17243,0.2636,2021,1,3,20.2
17037,0.0843,2020,11,46,20.5
732,0.7236,2019,10,44,177
634,0.1728,2020,6,24,125.9
2279,0.1351,2022,2,8,76.5
1948,0.1933,2023,11,46,29.5
2636,5,2020,4,17,761.7
17401,0.05,2023,7,29,27.4
558,1.1968,2023,7,28,463.5
1563,0.3406,2023,10,44,30.7
2556,0.5753,2020,10,42,231.5
2663,0.2864,2023,10,41,160.6
17328,0.1315,2022,1,5,31
2240,0.3861,2022,11,49,30
2428,0.3929,2020,11,47,145.6
2683,0.4737,2019,3,10,120.5
17823,0.1223,2022,3,10,32.4
1835,1.1,2020,3,11,145.9
2327,0.3025,2022,2,9,29.9
681,0.3647,2022,5,20,95.7
2401,0.6596,2022,12,49,13.2
2512,0.0873,2020,9,39,21.5
17208,0.2998,2021,10,42,49.9
940,0.4495,2019,9,37,141
15664,0.2,2023,5,21,18.1
681,0.3647,2022,9,39,86.7
685,0.0574,2019,12,51,211.8
16953,0.4149,2019,8,34,31.4
2799,0.049,2023,4,15,15.7
2662,0.6019,2022,12,50,78
2589,1.0182,2020,6,24,87.6
17040,0.1857,2019,9,36,19.7
1104,0.87,2023,8,31,283.7
889,0.1229,2022,2,9,2.9
910,1.285,2020,10,44,190.7
772,0.2945,2020,9,36,79
18572,0.3895,2020,11,47,13.4
1239,0.1249,2020,11,47,11.1
1315,0.3177,2019,11,46,87.3
1570,0.2404,2019,12,51,123.7
478,3.5,2021,12,50,1041.8
1445,0.193,2021,1,4,45.1
1034,0.0801,2020,11,45,54.9
15665,1,2023,3,10,7.2
1050,0.3942,2020,2,6,189.1
15028,0.7318,2023,12,49,43.3
926,0.7802,2022,2,8,99.7
732,0.7236,2019,6,25,745.9
17193,0.514,2023,10,40,83.8
2398,1.9472,2020,8,33,205.5
1010,0.1716,2022,10,42,41.6
2130,1.5579,2020,1,5,520.1
1348,0.4231,2019,7,28,29.5
558,1.1968,2019,1,3,243.8
682,0.5504,2020,2,6,225.8
1734,5.3954,2021,9,40,935.2
2749,0.05,2023,7,31,23.2
